J',nu1',nu2',nu3',Energy
0,2,3,1,0.657174916203459
0,2,3,2,-6.98364708368388
0,2,3,3,-1.75070409889456
0,2,3,4,-11.3838270117719
0,2,3,5,-1.59610589029946
0,2,3,6,-0.983787365878243
0,2,3,7,-0.10770650904639
0,2,3,8,0.04500153744834064
0,2,3,9,-0.002689034505893512
0,2,3,10,0.001125803430533598
0,0,6,0,4.50696916700646
0,0,6,1,-53.7025648723765
0,0,6,2,3.3031335481087
0,0,6,3,121.668360877861
0,0,6,4,214.485430986588
0,0,6,5,119.456362725475
0,0,6,6,18.0357229460345
0,0,6,7,-8.33236709613646
0,0,6,8,-2.23227224690542
0,0,6,0,-19.9956649528899
0,0,6,1,-18.5032328382443
0,0,6,2,-442.574424957554
0,0,6,3,75.1494153208291
0,0,6,4,-479.516380613224
0,0,6,5,14.8722116561835
0,0,6,6,-105.789426660098
0,0,6,7,-6.39486198978298
0,0,6,8,-6.48417570808942
0,4,2,0,-0.663768160278086
0,4,2,1,-3.57162048045666
0,4,2,2,-47.3942724837913
0,4,2,3,10.3791109983647
0,4,2,4,-54.9938318187352
0,4,2,5,6.50514403389338
0,4,2,6,-2.46341238811867
0,4,2,7,-1.44503249867981
0,4,2,8,0.149252125995908
0,6,1,0,-2.28168046445857
0,6,1,1,-12.8743060819488
0,6,1,2,50.914089016557
0,6,1,3,40.8523385055588
0,6,1,4,31.1980287102393
0,6,1,5,16.5593966797143
0,6,1,6,-10.2248715602102
0,0,7,0,-10.8329276948895
0,0,7,1,156.399064110738
0,0,7,2,275.783301525984
0,0,7,3,25382.3735306511
0,0,7,4,289.021261925483
0,0,7,5,-257.609895902873
0,0,7,6,-70.6753717713007
0,1,6,0,1.71356325432649
0,1,6,1,9.6651472061752
0,1,6,2,-33.8527517107912
0,1,6,3,-40.1442543969379
0,1,6,4,-44.3373799619226
0,1,6,5,-27.0840780713054
0,1,6,6,6.88011371483621
0,7,1,0,-0.467531090914863
0,7,1,1,28.3206724247155
0,7,1,2,-114.956762478137
0,7,1,3,-56.0484404892571
0,7,1,4,-97.3306394670077
0,4,3,0,-1.1266619692256
0,4,3,1,-8.58148944826895
0,4,3,2,5.55600267449116
0,4,3,3,19.2865280703737
0,4,3,4,-18.2776004882261
0,4,3,5,13.6919681741935
0,4,3,6,-5.52094377816068
0,0,8,0,-18.0920685262088
0,0,8,1,-20.2668561024813
0,0,8,2,-421.957193291675
0,0,8,3,114.502573409417
0,0,8,4,-587.153746397995
0,1,7,0,-0.983403058845839
0,1,7,1,-4.62734968074463
0,1,7,2,252.811359247107
0,1,7,3,-9.84405874489539
0,1,7,4,281.815707274453
0,3,5,0,1.25264740535049
0,3,5,1,-23.0983796919176
0,3,5,2,14.5690944727562
0,3,5,3,41.1246070456572
0,3,5,4,-53.5167124565246
0,0,1,0,0.121816021557253
0,0,1,1,-2.89523092494525
0,0,1,2,-8.09940507609236
0,0,1,3,-2.88728796178156
0,0,1,4,-18.9616617296836
0,0,1,5,-12.0147737802114
0,0,1,6,-15.3583199238013
0,0,1,7,8.49711179347703
0,0,1,8,1.29529774759606
0,0,1,9,0.01281705560465564
0,0,1,10,-0.006752148404349402
0,0,1,11,-0.005150207245162081
0,0,1,12,0.0005138736904315272
0,0,1,13,-1.126122784095247e-05
0,0,1,14,-2.575575694004927e-05
0,0,1,15,-1.974954185299658e-05
0,0,1,16,-2.215429213711904e-05
0,2,0,0,0.35638239183088
0,2,0,1,-6.44212980230913
0,2,0,2,-22.7168703312195
0,2,0,3,-11.4528153423916
0,2,0,4,-53.4637561252263
0,2,0,5,-46.2306859970951
0,2,0,6,-44.0892378460674
0,2,0,7,18.8352910434165
0,2,0,8,3.60888659071437
0,2,0,9,-0.05375420282963533
0,2,0,10,-0.009602798034080935
0,2,0,11,-0.01250224713249284
0,2,0,12,0.001817122233209766
0,2,0,13,-6.292323433667605e-05
0,2,0,14,-4.782362146196741e-05
0,2,0,15,-4.059419012702792e-05
0,2,0,16,-3.87834115036646e-05
0,3,0,0,-0.680557445195243
0,3,0,1,8.2989194117008
0,3,0,2,39.7760700214477
0,3,0,3,18.470870253847
0,3,0,4,95.2723357797747
0,3,0,5,106.039516662208
0,3,0,6,81.2845492987535
0,3,0,7,-24.1338153075592
0,3,0,8,-6.53435422797517
0,3,0,9,0.302949562921862
0,3,0,10,0.0003541754990482896
0,3,0,11,0.01848520998401279
0,3,0,12,-0.004148689639418166
0,3,0,13,0.0002065800666186411
0,3,0,14,3.525387091635803e-05
0,2,1,0,0.34042391729104
0,2,1,1,-3.47189156883483
0,2,1,2,-20.9190392587784
0,2,1,3,9.73379930915207
0,2,1,4,-50.3396090320179
0,2,1,5,-19.9904348353934
0,2,1,6,-38.9707951723697
0,2,1,7,10.1066564285996
0,2,1,8,3.20423169855632
0,2,1,9,-0.209953678986235
0,2,1,10,-0.0002801925020499579
0,2,1,11,-0.007930814045299802
0,2,1,12,0.002244420915272417
0,2,1,13,-0.0001608527737777526
0,2,1,14,-1.918242249814334e-05
0,4,0,0,-0.757825118226944
0,4,0,1,5.14871528585827
0,4,0,2,36.2523243861296
0,4,0,3,29.1519139222726
0,4,0,4,89.4257868093105
0,4,0,5,179.189621662534
0,4,0,6,87.4924708058634
0,4,0,7,-14.8942614338625
0,4,0,8,-6.9110810470758
0,4,0,9,0.581508639463323
0,4,0,10,-0.014399450473035
0,4,0,11,0.0144025803080732
0,4,0,12,-0.005449044221891929
0,1,3,0,0.856281882129252
0,1,3,1,-4.19857110926942
0,1,3,2,-51.1200285291357
0,1,3,3,39.9399955204056
0,1,3,4,-123.685185196823
0,1,3,5,-37.5324692482252
0,1,3,6,-93.1214274292484
0,1,3,7,12.4512640456078
0,1,3,8,7.63064191051074
0,1,3,9,-0.965350497545006
0,1,3,10,-0.004360209355110362
0,1,3,11,-0.01028176632889732
0,1,3,12,0.006994570240468997
0,5,0,0,-0.196121384097208
0,5,0,1,-2.29847769504073
0,5,0,2,22.1315755110563
0,5,0,3,-91.7607478711739
0,5,0,4,53.0909103883943
0,5,0,5,-190.269179240158
0,5,0,6,10.1380840745161
0,5,0,7,6.81504362658208
0,5,0,8,-1.43169584795034
0,5,0,9,0.418795989458776
0,5,0,10,-0.007254053864318678
0,4,1,0,1.19455677381253
0,4,1,1,-2.3222292321379
0,4,1,2,-70.849252444695
0,4,1,3,149.224555573029
0,4,1,4,-174.610511273146
0,4,1,5,82.7654337493185
0,4,1,6,-113.999705563807
0,4,1,7,9.80738096830885
0,4,1,8,10.1845314523768
0,4,1,9,-2.92578666105234
0,4,1,10,-0.14773005312545
0,2,3,0,-0.01389165799882765
0,2,3,1,0.462696963602185
0,2,3,2,-0.963216831233666
0,2,3,3,-8.62104274979387
0,2,3,4,-2.42544306031566
0,2,3,5,-13.3159866212168
0,2,3,6,-2.01588825473014
0,2,3,7,-1.27310469246968
0,2,3,8,-0.164737863890153
0,2,3,9,-0.06615960279296026
0,2,3,10,-0.005482858091173587
0,0,6,0,-1.47581224057366
0,0,6,1,-8.72637619962148
0,0,6,2,71.8304243076673
0,0,6,3,11.8962636296652
0,0,6,4,155.887502366056
0,0,6,5,246.920090805962
0,0,6,6,140.339045720979
0,0,6,7,23.3332477405415
0,0,6,8,-11.5890754349151
0,0,6,0,-0.853723325596185
0,0,6,1,42.214313056686
0,0,6,2,25.274031034177
0,0,6,3,-570.774526460966
0,0,6,4,99.6171148529138
0,0,6,5,-608.179088229542
0,0,6,6,18.9392137343097
0,0,6,7,-146.945706931226
0,0,6,8,-9.96292062740235
0,4,2,0,-0.227746133074943
0,4,2,1,1.2590275339514
0,4,2,2,4.43234128863924
0,4,2,3,-56.5111290086449
0,4,2,4,12.5594270204214
0,4,2,5,-63.4143489429679
0,4,2,6,6.95939935555614
0,4,2,7,-3.00716195204733
0,4,2,8,-2.08616237987036
0,6,1,0,0.302880178263469
0,6,1,1,4.54475229299361
0,6,1,2,19.4653259363983
0,6,1,3,52.7691582255288
0,6,1,4,57.2635613474969
0,6,1,5,28.0408036273938
0,6,1,6,22.3895026861664
0,0,7,0,3.68137841046057
0,0,7,1,24.8699036886749
0,0,7,2,-210.677854775879
0,0,7,3,289.021261925483
0,0,7,4,26458.6879372422
0,0,7,5,285.46677739106
0,0,7,6,-296.681907039892
0,1,6,0,-0.157211043055603
0,1,6,1,-3.32927280625638
0,1,6,2,-14.4037756190351
0,1,6,3,-34.8348022800157
0,1,6,4,-55.3509232733393
0,1,6,5,-44.6493750774472
0,1,6,6,-34.4636769266278
0,7,1,0,0.316719012650584
0,7,1,1,0.593483869731723
0,7,1,2,-39.537033111513
0,7,1,3,-131.909697317937
0,7,1,4,-74.6018923957642
0,4,3,0,-0.194119843320386
0,4,3,1,2.34111737438541
0,4,3,2,11.7781871664323
0,4,3,3,2.92716656856552
0,4,3,4,25.2536279654357
0,4,3,5,-24.5753289005321
0,4,3,6,16.1949402129659
0,0,8,0,-0.975542662686036
0,0,8,1,38.2880102332877
0,0,8,2,27.3420456142605
0,0,8,3,-541.981693532045
0,0,8,4,150.524092244968
0,1,7,0,0.465529178256921
0,1,7,1,1.0181512445433
0,1,7,2,8.23304112274089
0,1,7,3,293.424913017339
0,1,7,4,-8.61571029814036
0,3,5,0,-0.573359064760107
0,3,5,1,-2.31853576324335
0,3,5,2,31.1734915809792
0,3,5,3,18.2522539114148
0,3,5,4,51.9655783968841
0,0,1,0,-0.003533997413325459
0,0,1,1,-0.289119443776729
0,0,1,2,4.5750105215392
0,0,1,3,-10.2760531221234
0,0,1,4,1.16475742408665
0,0,1,5,-23.7417926705271
0,0,1,6,-8.14972691580243
0,0,1,7,-18.0545057838541
0,0,1,8,10.6880170546556
0,0,1,9,-1.84629232074396
0,0,1,10,0.001103032725566836
0,0,1,11,-0.009581950032122312
0,0,1,12,0.008398920288296747
0,0,1,13,-0.001073379954592816
0,0,1,14,-8.821626856776317e-05
0,0,1,15,-8.621600189993735e-05
0,0,1,16,-0.0001106982800781059
0,2,0,0,-0.00241939390291437
0,2,0,1,-0.835001233856218
0,2,0,2,10.1749596918163
0,2,0,3,-28.6551219723572
0,2,0,4,-2.86260013796458
0,2,0,5,-66.524115799968
0,2,0,6,-39.1985595513986
0,2,0,7,-51.5639825828453
0,2,0,8,23.6406223782158
0,2,0,9,-5.08585011847942
0,2,0,10,-0.127372310531285
0,2,0,11,-0.01477302883895373
0,2,0,12,0.02010744404478311
0,2,0,13,-0.003539653453921679
0,2,0,14,-0.0002865258870063278
0,2,0,15,-0.0001649814001784685
0,2,0,16,-0.0002105575557830603
0,3,0,0,-0.01321893225046704
0,3,0,1,1.5730274035484
0,3,0,2,-13.107418908434
0,3,0,3,49.7528804408293
0,3,0,4,7.42297601447517
0,3,0,5,117.640434112734
0,3,0,6,100.641593096895
0,3,0,7,94.5000591966402
0,3,0,8,-30.1796893232983
0,3,0,9,9.08750781856567
0,3,0,10,0.529569061844824
0,3,0,11,0.00567530077322922
0,3,0,12,-0.02911688930264567
0,3,0,13,0.007626142959118396
0,3,0,14,0.0006512566174125396
0,2,1,0,0.01072032634869436
0,2,1,1,-0.783268612990865
0,2,1,2,5.4825149060266
0,2,1,3,-26.147705166049
0,2,1,4,16.6954494516283
0,2,1,5,-62.0294999850265
0,2,1,6,-15.0814646762459
0,2,1,7,-45.106523874914
0,2,1,8,12.6357019212421
0,2,1,9,-4.4349214264958
0,2,1,10,-0.347831970054599
0,2,1,11,-0.004427383699782503
0,2,1,12,0.01245188948245119
0,2,1,13,-0.004050558230422568
0,2,1,14,-0.0004497893677703814
0,4,0,0,-0.0384599770721747
0,4,0,1,1.72921444913784
0,4,0,2,-8.16360408841897
0,4,0,3,44.673804389963
0,4,0,4,23.9552742687569
0,4,0,5,109.276701045548
0,4,0,6,185.570123523527
0,4,0,7,101.210605515188
0,4,0,8,-18.490453254843
0,4,0,9,9.47924709815304
0,4,0,10,0.938212256101675
0,4,0,11,-0.01022416200820452
0,4,0,12,-0.02193337669594153
0,1,3,0,0.0642216729246375
0,1,3,1,-1.94524630576236
0,1,3,2,6.68253556721724
0,1,3,3,-63.4973101314349
0,1,3,4,53.0955921104258
0,1,3,5,-151.390476759105
0,1,3,6,-30.7735601389568
0,1,3,7,-107.027769224838
0,1,3,8,15.5617447969621
0,1,3,9,-10.4121528286356
0,1,3,10,-1.49574087481803
0,1,3,11,-0.02757065709482069
0,1,3,12,0.01579813358074666
0,5,0,0,-0.02348695815855767
0,5,0,1,0.428939968693419
0,5,0,2,3.67840796558098
0,5,0,3,27.7799913110715
0,5,0,4,-100.795522032693
0,5,0,5,64.8068206337842
0,5,0,6,-206.10964958928
0,5,0,7,10.3530317283089
0,5,0,8,8.59307189448229
0,5,0,9,1.84471663708122
0,5,0,10,0.623935600251958
0,4,1,0,0.224793998236775
0,4,1,1,-2.69027625173338
0,4,1,2,4.16076281660213
0,4,1,3,-87.6557371373199
0,4,1,4,175.216434564484
0,4,1,5,-212.964109835722
0,4,1,6,101.664616857478
0,4,1,7,-129.900094608001
0,4,1,8,13.3532714965741
0,4,1,9,-13.7558648223076
0,4,1,10,-4.31664230768721
0,2,3,0,0.006386837546795569
0,2,3,1,0.03383795799578524
0,2,3,2,-0.716444749491638
0,2,3,3,-1.28546145239335
0,2,3,4,-10.2377753176545
0,2,3,5,-3.07266082443001
0,2,3,6,-15.2029085203753
0,2,3,7,-2.45711624592208
0,2,3,8,-1.5731427691447
0,2,3,9,0.238803465302859
0,2,3,10,-0.09123546918659868
0,0,6,0,-0.27287649820738
0,0,6,1,3.26265168757506
0,0,6,2,13.3605865032137
0,0,6,3,87.3052102249063
0,0,6,4,21.3097207589931
0,0,6,5,186.104506739906
0,0,6,6,277.103096431539
0,0,6,7,158.90296426579
0,0,6,8,28.9138441791096
0,0,6,0,-0.844426407855615
0,0,6,1,2.10523966545327
0,0,6,2,-70.3081659001643
0,0,6,3,32.1078090212195
0,0,6,4,-710.127431798023
0,0,6,5,128.786676891729
0,0,6,6,-751.154544177195
0,0,6,7,24.6408932323409
0,0,6,8,-194.847430391361
0,4,2,0,0.02453754981349435
0,4,2,1,0.519503447552728
0,4,2,2,-1.87652723576859
0,4,2,3,4.91163006719101
0,4,2,4,-65.0848621063466
0,4,2,5,14.4983247812925
0,4,2,6,-71.4661877819588
0,4,2,7,7.01177973092186
0,4,2,8,-3.46595728088396
0,6,1,0,0.02817608345133302
0,6,1,1,-0.655067233244231
0,6,1,2,-7.15637097954704
0,6,1,3,26.8304521125456
0,6,1,4,51.9794737523102
0,6,1,5,74.8520960873524
0,6,1,6,22.8857518532622
0,0,7,0,-1.02622730633509
0,0,7,1,-8.19327285947562
0,0,7,2,-44.5583352064459
0,0,7,3,-257.609895902873
0,0,7,4,285.46677739106
0,0,7,5,27538.6979073761
0,0,7,6,265.667798432168
0,1,6,0,-0.05621964851206861
0,1,6,1,0.333117300355508
0,1,6,2,5.10586993586124
0,1,6,3,-19.5855526334613
0,1,6,4,-34.1464557836895
0,1,6,5,-71.2141313744169
0,1,6,6,-43.4163940829305
0,7,1,0,0.193324225910922
0,7,1,1,-0.701747051678895
0,7,1,2,-0.396643886807729
0,7,1,3,-50.4240186838668
0,7,1,4,-145.512583135277
0,4,3,0,-0.04346820363825205
0,4,3,1,0.44686744221049
0,4,3,2,-3.83879569407365
0,4,3,3,14.7729860835301
0,4,3,4,-0.935665629048563
0,4,3,5,31.0963811773277
0,4,3,6,-31.7962122138155
0,0,8,0,-0.813613177539384
0,0,8,1,2.35971147212535
0,0,8,2,-63.9072896655982
0,0,8,3,34.1700492612801
0,0,8,4,-672.107300546965
0,1,7,0,0.440504749646471
0,1,7,1,-1.02355617050148
0,1,7,2,-0.08558165894049105
0,1,7,3,12.7555027962908
0,1,7,4,331.483394641983
0,3,5,0,-0.137522816259074
0,3,5,1,1.27158221230807
0,3,5,2,3.3757684968979
0,3,5,3,38.2985676330029
0,3,5,4,21.4122185405344
0,0,1,0,0.0005798725870710521
0,0,1,1,0.006919275102081258
0,0,1,2,0.531510027562221
0,0,1,3,6.46107073931992
0,0,1,4,-12.3999501087057
0,0,1,5,6.21727191066631
0,0,1,6,-28.5865758405617
0,0,1,7,-3.22878283463426
0,0,1,8,-20.77085311379
0,0,1,9,-12.9965787811149
0,0,1,10,-2.5343293100281
0,0,1,11,-0.02491607259791221
0,0,1,12,0.01306370219021953
0,0,1,13,-0.01312393368061794
0,0,1,14,-0.002204219477925952
0,0,1,15,-0.0003811749833988857
0,0,1,16,-0.0004017807251361293
0,2,0,0,0.0007689698865188528
0,2,0,1,0.000481576024835108
0,2,0,2,1.51609145153297
0,2,0,3,14.3601149781992
0,2,0,4,-34.3464285967723
0,2,0,5,8.07702554381694
0,2,0,6,-79.5171000775589
0,2,0,7,-29.5759644899079
0,2,0,8,-58.9738948833283
0,2,0,9,-28.6741017089167
0,2,0,10,-6.90331849193613
0,2,0,11,-0.251117992542009
0,2,0,12,0.02238247065184009
0,2,0,13,-0.03096382209463407
0,2,0,14,-0.006747038516576953
0,2,0,15,-0.001027519469559011
0,2,0,16,-0.0007719863714766086
0,3,0,0,0.0002927687881188657
0,3,0,1,0.04352621053019308
0,3,0,2,-2.81800545287731
0,3,0,3,-18.49217690218
0,3,0,4,59.0635539611065
0,3,0,5,-6.85979035750162
0,3,0,6,139.391453096719
0,3,0,7,91.3085880952768
0,3,0,8,107.343961162539
0,3,0,9,36.444087314838
0,3,0,10,12.1713008447722
0,3,0,11,0.869906538687526
0,3,0,12,-0.01754951168542771
0,3,0,13,0.04384843123787671
0,3,0,14,0.01355722622779807
0,2,1,0,-0.0003856854556398731
0,2,1,1,-0.03193529450341924
0,2,1,2,1.39676296558644
0,2,1,3,7.73135442490903
0,2,1,4,-31.0052177793291
0,2,1,5,24.9131746920195
0,2,1,6,-73.4473146639309
0,2,1,7,-8.61551765426886
0,2,1,8,-50.9864586446777
0,2,1,9,-15.2501170367674
0,2,1,10,-5.91080508739397
0,2,1,11,-0.547521098844114
0,2,1,12,0.013335641529239
0,2,1,13,-0.01876777942325157
0,2,1,14,-0.007097202875649386
0,4,0,0,0.001977900460580303
0,4,0,1,0.107493769926067
0,4,0,2,-3.05758439138296
0,4,0,3,-11.5546708940064
0,4,0,4,52.1482413411042
0,4,0,5,16.3566138981613
0,4,0,6,127.813981422134
0,4,0,7,188.282398841224
0,4,0,8,114.302440636433
0,4,0,9,22.1264201525176
0,4,0,10,12.5150457531315
0,4,0,11,1.44317053943892
0,4,0,12,-0.004749685174226997
0,1,3,0,-0.002355173047238781
0,1,3,1,-0.172510768014102
0,1,3,2,3.42390756303612
0,1,3,3,9.48595194760127
0,1,3,4,-74.7343155165317
0,1,3,5,68.040245880412
0,1,3,6,-177.989534909447
0,1,3,7,-21.3271356531782
0,1,3,8,-120.015669900625
0,1,3,9,-18.7363697379489
0,1,3,10,-13.6725020344085
0,1,3,11,-2.21839546115868
0,1,3,12,0.07425827894562331
0,5,0,0,0.002029840223308593
0,5,0,1,0.06134099952219511
0,5,0,2,-0.724678794641298
0,5,0,3,5.27357714412665
0,5,0,4,33.0077265268358
0,5,0,5,-108.617922383676
0,5,0,6,76.5036578187933
0,5,0,7,-220.208805339693
0,5,0,8,9.96574422647575
0,5,0,9,-10.4996671470995
0,5,0,10,2.27050145332715
0,4,1,0,-0.0006538692276578716
0,4,1,1,-0.573239171962397
0,4,1,2,4.69263519135832
0,4,1,3,6.55190901693381
0,4,1,4,-102.725780910174
0,4,1,5,202.542893842521
0,4,1,6,-250.018551549561
0,4,1,7,123.290171075724
0,4,1,8,-144.380956853656
0,4,1,9,-17.4375790311766
0,4,1,10,-17.8716969607976
0,2,3,0,7.585295302799874e-05
0,2,3,1,-0.01548592396416257
0,2,3,2,-0.06371394397027903
0,2,3,3,-0.991106052651096
0,2,3,4,-1.62420418691471
0,2,3,5,-11.8440765355529
0,2,3,6,-3.68415521543091
0,2,3,7,-17.0536078920577
0,2,3,8,-2.92101032332278
0,2,3,9,1.87911546797573
0,2,3,10,0.33290741505934
0,0,6,0,0.008071906317224606
0,0,6,1,0.698306808241785
0,0,6,2,-5.57848761525837
0,0,6,3,18.3027467802344
0,0,6,4,100.153512799468
0,0,6,5,31.0741047720381
0,0,6,6,212.186474301113
0,0,6,7,305.251326657143
0,0,6,8,175.14575181955
0,0,6,0,-0.04698999765280241
0,0,6,1,2.08362056261707
0,0,6,2,-4.00981369699906
0,0,6,3,-104.533013307879
0,0,6,4,39.6280885663423
0,0,6,5,-862.781625981562
0,0,6,6,164.598877076241
0,0,6,7,-910.005664682009
0,0,6,8,32.9222725241948
0,4,2,0,0.002046494642754314
0,4,2,1,-0.05627076540773835
0,4,2,2,-0.918211706093989
0,4,2,3,-2.48332033735328
0,4,2,4,5.00349256575844
0,4,2,5,-73.2624633915322
0,4,2,6,16.21115790214
0,4,2,7,-79.2059917973067
0,4,2,8,6.63914444852948
0,6,1,0,-0.004560048326113092
0,6,1,1,-0.07581536364551981
0,6,1,2,1.09270579500951
0,6,1,3,-10.077789701786
0,6,1,4,35.044543483367
0,6,1,5,48.8772184526245
0,6,1,6,93.7716751199558
0,0,7,0,-0.08033778153352059
0,0,7,1,2.45137022514528
0,0,7,2,14.1087618074256
0,0,7,3,-70.6753717713007
0,0,7,4,-296.681907039892
0,0,7,5,265.667798432168
0,0,7,6,28623.5812645626
0,1,6,0,0.001552493770097709
0,1,6,1,0.141708730867788
0,1,6,2,-0.542496433231788
0,1,6,3,6.99116019915043
0,1,6,4,-25.2504453920771
0,1,6,5,-32.0693689717529
0,1,6,6,-87.8136832736972
0,7,1,0,0.003744577593232186
0,7,1,1,-0.480469227481674
0,7,1,2,1.20302927628605
0,7,1,3,0.207432599937393
0,7,1,4,-61.0827547639677
0,4,3,0,-0.001244269500361916
0,4,3,1,0.109936200959876
0,4,3,2,-0.797348773283264
0,4,3,3,-5.61998428727161
0,4,3,4,17.6073323389737
0,4,3,5,-5.98203000764656
0,4,3,6,36.9081637735672
0,0,8,0,-0.04251076171230702
0,0,8,1,2.01090665061819
0,0,8,2,-4.41694304820633
0,0,8,3,-95.2017404847729
0,0,8,4,41.3291398953958
0,1,7,0,0.01059166757599374
0,1,7,1,-1.09098318715485
0,1,7,2,1.74008112886982
0,1,7,3,2.07196048870656
0,1,7,4,18.1080371333158
0,3,5,0,0.001486208821099928
0,3,5,1,0.34851263378881
0,3,5,2,-2.18179490171843
0,3,5,3,4.3713773485472
0,3,5,4,44.5098815801673
0,0,1,0,-0.223705103124914
0,0,1,1,-4.10834477700934
0,0,1,2,1.53185250136149
0,0,1,3,-0.641871458572778
0,0,1,4,-0.0454905596532234
0,0,1,5,0.002018694783074792
0,0,1,6,-0.0003090338051366367
0,0,1,7,-9.127195784822482e-05
0,0,1,8,-1.623383665993986e-06
0,0,1,9,-1.329897441630868e-07
0,0,1,10,1.574718798914665e-07
0,0,1,11,2.3848252352226982e-08
0,0,1,12,-1.522496287553988e-09
0,0,1,13,2.050746530561656e-09
0,0,1,14,2.624751037388452e-09
0,0,1,15,2.652709207156599e-09
0,0,1,16,4.193308004882083e-09
0,2,0,0,0.357079666144045
0,2,0,1,4.43387271981281
0,2,0,2,-1.39947029475516
0,2,0,3,0.411464810662246
0,2,0,4,0.04174010071085066
0,2,0,5,-0.002869537917975672
0,2,0,6,3.674969559601179e-05
0,2,0,7,9.727205825506802e-05
0,2,0,8,-5.478715855749019e-07
0,2,0,9,1.037929693254497e-06
0,2,0,10,-1.869113817574298e-07
0,2,0,11,-2.6890397358059024e-08
0,2,0,12,-2.891434742758229e-09
0,2,0,13,-1.6569627531332591e-09
0,2,0,14,-2.622103640322149e-09
0,2,0,15,-2.766592945383106e-09
0,2,0,16,-4.668314873741582e-09
0,3,0,0,-2.00933575327815
0,3,0,1,-30.9281777676031
0,3,0,2,9.56576964764501
0,3,0,3,-2.29663079704352
0,3,0,4,-0.285219449022206
0,3,0,5,0.008530882312173273
0,3,0,6,-1.684959079789081e-05
0,3,0,7,-0.000534250038694011
0,3,0,8,-2.176282172039288e-05
0,3,0,9,-4.276226477721581e-06
0,3,0,10,7.349120771796776e-07
0,3,0,11,1.901238783249989e-07
0,3,0,12,3.355120890124012e-09
0,3,0,13,3.091541159563309e-09
0,3,0,14,5.886073015123013e-09
0,2,1,0,-3.61850422009297
0,2,1,1,-66.9578178563883
0,2,1,2,25.8580188337646
0,2,1,3,-4.93024865215662
0,2,1,4,-0.78828692470012
0,2,1,5,-0.006105506567394858
0,2,1,6,0.0005787167621518676
0,2,1,7,-0.001130262257495303
0,2,1,8,-0.0001268397200610771
0,2,1,9,-4.442430924317862e-06
0,2,1,10,6.190724001272935e-07
0,2,1,11,5.456865245857346e-07
0,2,1,12,-4.158161972758632e-08
0,2,1,13,8.375254630647147e-10
0,2,1,14,5.139974182181173e-09
0,4,0,0,-2.2112085471295
0,4,0,1,-36.3691217247005
0,4,0,2,10.2222615046373
0,4,0,3,-1.57056880362465
0,4,0,4,-0.297746005763869
0,4,0,5,0.009030502030852148
0,4,0,6,0.0009835350804641638
0,4,0,7,-0.0005623467665790554
0,4,0,8,-2.416169175144378e-05
0,4,0,9,-6.865967176756076e-06
0,4,0,10,7.264348985644183e-07
0,4,0,11,2.173368329790266e-07
0,4,0,12,1.687712728013681e-08
0,1,3,0,-7.09258466424512
0,1,3,1,-146.592447815263
0,1,3,2,54.045298225223
0,1,3,3,-5.75276393685032
0,1,3,4,-1.67513706521957
0,1,3,5,-0.05841870785220843
0,1,3,6,0.005309323207815832
0,1,3,7,-0.001889854071770065
0,1,3,8,-0.0003768718369573597
0,1,3,9,-5.704435123439256e-06
0,1,3,10,-9.681669534222808e-07
0,1,3,11,1.254051376778227e-06
0,1,3,12,-1.262983458003582e-07
0,5,0,0,0.408404469367596
0,5,0,1,-1.91989436587866
0,5,0,2,5.34672951026489
0,5,0,3,-0.167023963360563
0,5,0,4,-0.205337204904696
0,5,0,5,-0.03201513667713864
0,5,0,6,0.0004024225078686314
0,5,0,7,5.574588956055587e-05
0,5,0,8,-0.0001002738244902294
0,5,0,9,7.173423792304419e-06
0,5,0,10,-1.24406666655876e-06
0,4,1,0,-10.9639719436619
0,4,1,1,-203.488784829656
0,4,1,2,39.4753084191131
0,4,1,3,-1.18887032576224
0,4,1,4,-1.14400220302245
0,4,1,5,-0.07031052336692115
0,4,1,6,0.006009985638185863
0,4,1,7,-0.0009351793255378676
0,4,1,8,-0.0003345140915957501
0,4,1,9,4.413726309469436e-08
0,4,1,10,-2.314506922665788e-06
0,2,3,0,-2.80334027809681
0,2,3,1,-17.3361573453695
0,2,3,2,-17.1009887185709
0,2,3,3,0.669611036432893
0,2,3,4,0.679936915344601
0,2,3,5,0.111350881453162
0,2,3,6,-0.0009533093803283268
0,2,3,7,-0.0002448567643671573
0,2,3,8,0.0003417791364270381
0,2,3,9,-2.608460502118825e-05
0,2,3,10,4.311234091766326e-06
0,0,6,0,0.132174606499973
0,0,6,1,6.81716415399401
0,0,6,2,-5.94010529391689
0,0,6,3,0.02567886086364257
0,0,6,4,0.225090214555993
0,0,6,5,0.006974146471410415
0,0,6,6,-0.001633630088259283
0,0,6,7,0.0002761565283979107
0,0,6,8,4.86994727584944e-05
0,0,6,0,-1.86830950882029
0,0,6,1,-91.8194275769083
0,0,6,2,49.1801975951573
0,0,6,3,3.69993663709926
0,0,6,4,-1.91018250863691
0,0,6,5,-0.307924900199163
0,0,6,6,0.009822950841157954
0,0,6,7,0.0005935052010114577
0,0,6,8,-0.000965053364792884
0,4,2,0,-14.6883981200804
0,4,2,1,-148.935734142478
0,4,2,2,-7.76198387005234
0,4,2,3,18.1758097131496
0,4,2,4,0.977600685325467
0,4,2,5,0.63121619933215
0,4,2,6,0.03585476543313773
0,4,2,7,-0.005965863831112573
0,4,2,8,0.001482646620959415
